,algorithm,district,parameters,shared cost,own cost,time
4357,random,3,N/A,45889,74761,0.011837244033813477
4358,random,3,N/A,46060,74167,0.015887737274169922
4359,random,3,N/A,45997,73015,0.013753175735473633
4360,random,3,N/A,46150,74509,0.0056798458099365234
4361,random,3,N/A,46294,71431,0.010100364685058594
4362,random,3,N/A,45655,75643,0.006311893463134766
4363,random,3,N/A,46123,70981,0.01355600357055664
4364,random,3,N/A,45520,72637,0.005519866943359375
4365,random,3,N/A,45223,71269,0.008767127990722656
4366,random,3,N/A,45763,71395,0.02331709861755371
4367,random,3,N/A,43981,70549,0.0037992000579833984
4368,random,3,N/A,45961,72763,0.01167917251586914
4369,random,3,N/A,44710,70747,0.004550933837890625
4370,random,3,N/A,44611,74149,0.004902839660644531
4371,random,3,N/A,44917,73195,0.011353015899658203
4372,random,3,N/A,44935,69739,0.003573179244995117
4373,random,3,N/A,45277,73357,0.008955955505371094
4374,random,3,N/A,45025,72925,0.005403757095336914
4375,random,3,N/A,44242,67615,0.009431123733520508
4376,random,3,N/A,44944,73051,0.006350994110107422
4377,random,3,N/A,44728,68101,0.009854316711425781
4378,random,3,N/A,46195,72385,0.019438982009887695
4379,random,3,N/A,45835,72727,0.011173248291015625
4380,random,3,N/A,45133,72475,0.003506898880004883
4381,random,3,N/A,46069,70783,0.011690139770507812
4382,random,3,N/A,44395,71089,0.004762887954711914
4383,random,3,N/A,43243,69073,0.0075168609619140625
4384,random,3,N/A,44062,71755,0.0076711177825927734
4385,random,3,N/A,46177,69883,0.004781246185302734
4386,random,3,N/A,44188,71935,0.00426483154296875
4387,random,3,N/A,45808,72943,0.00436091423034668
4388,random,3,N/A,45070,69199,0.03725099563598633
4389,random,3,N/A,45574,69613,0.009840250015258789
4390,random,3,N/A,44701,72529,0.008647918701171875
4391,random,3,N/A,44890,70945,0.01180410385131836
4392,random,3,N/A,43594,68965,0.01951289176940918
4393,random,3,N/A,44800,71107,0.007982254028320312
4394,random,3,N/A,45763,72637,0.003922939300537109
4395,random,3,N/A,44890,71287,0.0090179443359375
4396,random,3,N/A,45160,72385,0.02358102798461914
4397,random,3,N/A,44134,71323,0.013144969940185547
4398,random,3,N/A,45889,71827,0.007005929946899414
4399,random,3,N/A,45835,73357,0.003760099411010742
4400,random,3,N/A,44593,71575,0.028317928314208984
4401,random,3,N/A,44089,70333,0.003665924072265625
4402,random,3,N/A,43630,69091,0.012794733047485352
4403,random,3,N/A,43054,69577,0.005903720855712891
4404,random,3,N/A,44242,69433,0.005265951156616211
4405,random,3,N/A,46906,74509,0.006777763366699219
4406,random,3,N/A,45439,70891,0.005998134613037109
4407,random,3,N/A,44755,71557,0.00949716567993164
4408,random,3,N/A,42982,68191,0.004696846008300781
4409,random,3,N/A,45277,72511,0.008688926696777344
4410,random,3,N/A,43972,71251,0.023432016372680664
4411,random,3,N/A,44683,72547,0.007275819778442383
4412,random,3,N/A,44260,71521,0.0038809776306152344
4413,random,3,N/A,45277,72475,0.01011204719543457
4414,random,3,N/A,44386,73393,0.0042629241943359375
4415,random,3,N/A,45250,70765,0.01129293441772461
4416,random,3,N/A,44917,71863,0.003968000411987305
4417,random,3,N/A,45610,71143,0.006803989410400391
4418,random,3,N/A,44719,71341,0.0036640167236328125
4419,random,3,N/A,43846,70315,0.015475273132324219
4420,random,3,N/A,44935,75391,0.006387948989868164
4421,random,3,N/A,46465,72079,0.008015155792236328
4422,random,3,N/A,46888,73267,0.006814002990722656
4423,random,3,N/A,44053,73465,0.006273746490478516
4424,random,3,N/A,45376,70387,0.004842042922973633
4425,random,3,N/A,44026,72259,0.023790836334228516
4426,random,3,N/A,44638,70855,0.003192901611328125
4427,random,3,N/A,45196,72565,0.009163856506347656
4428,random,3,N/A,47644,74167,0.01079702377319336
4429,random,3,N/A,45376,71539,0.004307270050048828
4430,random,3,N/A,45583,74941,0.021492958068847656
4431,random,3,N/A,46978,74347,0.0063250064849853516
4432,random,3,N/A,44467,71413,0.014401674270629883
4433,random,3,N/A,45691,71791,0.003582000732421875
4434,random,3,N/A,44647,73609,0.004393100738525391
4435,random,3,N/A,45151,73771,0.006924867630004883
4436,random,3,N/A,45052,71755,0.004975080490112305
4437,random,3,N/A,45250,71161,0.007893085479736328
4438,random,3,N/A,45331,73969,0.017447948455810547
4439,random,3,N/A,44701,70333,0.0167388916015625
4440,random,3,N/A,45448,69433,0.018681049346923828
4441,random,3,N/A,43387,71485,0.013324975967407227
4442,random,3,N/A,43945,68605,0.010987043380737305
4443,random,3,N/A,44620,72115,0.014821767807006836
4444,random,3,N/A,46285,73897,0.009936809539794922
4445,random,3,N/A,44188,71575,0.01209402084350586
4446,random,3,N/A,44746,71305,0.02022695541381836
4447,random,3,N/A,45781,73411,0.005821943283081055
4448,random,3,N/A,43828,70801,0.003963947296142578
4449,random,3,N/A,43594,69487,0.01227116584777832
4450,random,3,N/A,45034,70765,0.0033478736877441406
4451,random,3,N/A,45340,71431,0.013756990432739258
4452,random,3,N/A,45079,71539,0.00825810432434082
4453,random,3,N/A,45763,73483,0.006321907043457031
4454,random,3,N/A,44584,69739,0.0030410289764404297
4455,random,3,N/A,43585,68173,0.027346134185791016
4456,random,3,N/A,43657,68839,0.009447336196899414
4457,random,3,N/A,45421,72259,0.007295846939086914
4458,random,3,N/A,44647,72169,0.009736061096191406
4459,random,3,N/A,45583,70603,0.003857135772705078
4460,random,3,N/A,45223,72403,0.015734195709228516
4461,random,3,N/A,46357,73393,0.010486125946044922
4462,random,3,N/A,45916,72259,0.0183718204498291
4463,random,3,N/A,45106,71251,0.014293909072875977
4464,random,3,N/A,43135,70405,0.004608869552612305
4465,random,3,N/A,44503,72907,0.005293130874633789
4466,random,3,N/A,44764,72025,0.00449681282043457
4467,random,3,N/A,44926,71647,0.017494916915893555
4468,random,3,N/A,45727,73015,0.005034923553466797
4469,random,3,N/A,45142,73411,0.005446910858154297
4470,random,3,N/A,44746,72223,0.0037119388580322266
4471,random,3,N/A,45475,72691,0.011304855346679688
4472,random,3,N/A,44971,70369,0.012326955795288086
4473,random,3,N/A,44017,72691,0.014438867568969727
4474,random,3,N/A,46150,72853,0.021472692489624023
4475,random,3,N/A,44692,69199,0.006191730499267578
4476,random,3,N/A,44134,70243,0.014046907424926758
4477,random,3,N/A,44971,69991,0.025502920150756836
4478,random,3,N/A,44611,70603,0.007214784622192383
4479,random,3,N/A,43315,71773,0.005234956741333008
4480,random,3,N/A,45943,71737,0.0034949779510498047
4481,random,3,N/A,42919,67705,0.008791923522949219
4482,random,3,N/A,45916,72871,0.00323486328125
4483,random,3,N/A,44647,71647,0.005858659744262695
4484,random,3,N/A,44251,70441,0.004179954528808594
4485,random,3,N/A,45763,71107,0.017181873321533203
4486,random,3,N/A,44746,70315,0.0037190914154052734
4487,random,3,N/A,45259,70189,0.0070362091064453125
4488,random,3,N/A,43864,69235,0.013617753982543945
4489,random,3,N/A,45349,71701,0.012678861618041992
4490,random,3,N/A,45511,72961,0.007886886596679688
4491,random,3,N/A,44512,68965,0.004831075668334961
4492,random,3,N/A,45493,69631,0.00639796257019043
4493,random,3,N/A,45007,70279,0.008216142654418945
4494,random,3,N/A,45025,72007,0.011420011520385742
4495,random,3,N/A,44170,68209,0.030817031860351562
4496,random,3,N/A,44917,70765,0.013063907623291016
4497,random,3,N/A,44791,69037,0.00850987434387207
4498,random,3,N/A,46402,70855,0.004296064376831055
4499,random,3,N/A,45061,71071,0.004945039749145508
4500,random,3,N/A,45151,74275,0.023701190948486328
4501,random,3,N/A,43090,69379,0.016962051391601562
4502,random,3,N/A,45340,74581,0.011200904846191406
4503,random,3,N/A,46888,72007,0.006773948669433594
4504,random,3,N/A,46402,71773,0.005479097366333008
4505,random,3,N/A,43711,68839,0.0031070709228515625
4506,random,3,N/A,44917,72781,0.00677800178527832
4507,random,3,N/A,45250,68785,0.010351896286010742
4508,random,3,N/A,45700,69055,0.008036136627197266
4509,random,3,N/A,45691,70027,0.0077059268951416016
4510,random,3,N/A,45511,72403,0.008543968200683594
4511,random,3,N/A,44071,71575,0.00534510612487793
4512,random,3,N/A,46546,73645,0.017770051956176758
4513,random,3,N/A,44953,72205,0.008651018142700195
4514,random,3,N/A,46105,72547,0.0068018436431884766
4515,random,3,N/A,44737,71323,0.006026029586791992
4516,random,3,N/A,43549,70063,0.003786802291870117
4517,random,3,N/A,45673,71989,0.018104076385498047
4518,random,3,N/A,45223,72475,0.020760059356689453
4519,random,3,N/A,45196,72925,0.008002996444702148
4520,random,3,N/A,46420,70999,0.009936809539794922
4521,random,3,N/A,45169,72835,0.0048177242279052734
4522,random,3,N/A,44602,69541,0.023064851760864258
4523,random,3,N/A,46231,70027,0.0037620067596435547
4524,random,3,N/A,45709,73951,0.004122257232666016
4525,random,3,N/A,45313,71935,0.025499820709228516
4526,random,3,N/A,45655,75481,0.007319211959838867
4527,random,3,N/A,44665,70081,0.023607969284057617
4528,random,3,N/A,45880,72691,0.009431838989257812
4529,random,3,N/A,45034,69271,0.003863096237182617
4530,random,3,N/A,44017,69433,0.005120992660522461
4531,random,3,N/A,45457,74437,0.025192975997924805
4532,random,3,N/A,44710,71737,0.004853010177612305
4533,random,3,N/A,45223,69955,0.010061979293823242
4534,random,3,N/A,44134,72061,0.004909992218017578
4535,random,3,N/A,44773,72313,0.004570960998535156
4536,random,3,N/A,44989,72079,0.0035581588745117188
4537,random,3,N/A,46042,72313,0.027714967727661133
4538,random,3,N/A,43891,69667,0.003014087677001953
4539,random,3,N/A,46204,69487,0.03433489799499512
4540,random,3,N/A,45232,69325,0.008088827133178711
4541,random,3,N/A,44764,69127,0.01268315315246582
4542,random,3,N/A,45124,70009,0.0032799243927001953
4543,random,3,N/A,44674,72223,0.0051441192626953125
4544,random,3,N/A,44935,71215,0.03229975700378418
4545,random,3,N/A,45295,72475,0.005814075469970703
4546,random,3,N/A,46681,75526,0.0066318511962890625
4547,random,3,N/A,44305,70495,0.003651857376098633
4548,random,3,N/A,44719,71053,0.020611286163330078
4549,random,3,N/A,43549,70171,0.00506281852722168
4550,random,3,N/A,45403,72853,0.0038368701934814453
4551,random,3,N/A,46087,73483,0.011252164840698242
4552,random,3,N/A,43720,66787,0.028625965118408203
4553,random,3,N/A,44476,70819,0.004921913146972656
4554,random,3,N/A,45313,72277,0.01160120964050293
4555,random,3,N/A,44836,73807,0.0053098201751708984
4556,random,3,N/A,45997,73411,0.019160985946655273
4557,random,3,N/A,45889,70189,0.014317750930786133
4558,random,3,N/A,44323,73069,0.005610942840576172
4559,random,3,N/A,45367,72835,0.0055539608001708984
4560,random,3,N/A,44494,69829,0.0065000057220458984
4561,random,3,N/A,44827,73609,0.008005857467651367
4562,random,3,N/A,45673,70387,0.014826059341430664
4563,random,3,N/A,44692,72385,0.004065036773681641
4564,random,3,N/A,43558,69631,0.013942718505859375
4565,random,3,N/A,45178,71917,0.011240959167480469
4566,random,3,N/A,45880,73249,0.02480292320251465
4567,random,3,N/A,45556,71251,0.024569034576416016
4568,random,3,N/A,45448,72295,0.010332107543945312
4569,random,3,N/A,46771,73465,0.004642009735107422
4570,random,3,N/A,45547,72529,0.004003047943115234
4571,random,3,N/A,45565,69127,0.00339508056640625
4572,random,3,N/A,46339,71017,0.003052949905395508
4573,random,3,N/A,46078,73735,0.013822078704833984
4574,random,3,N/A,45970,74761,0.010807037353515625
4575,random,3,N/A,44080,70909,0.00510716438293457
4576,random,3,N/A,44584,72277,0.012130022048950195
4577,random,3,N/A,44800,72043,0.017177820205688477
4578,random,3,N/A,44467,70855,0.004043102264404297
4579,random,3,N/A,45808,69343,0.0032660961151123047
4580,random,3,N/A,45403,72331,0.011621236801147461
4581,random,3,N/A,44125,70819,0.004553079605102539
4582,random,3,N/A,44674,70675,0.018251895904541016
4583,random,3,N/A,46888,73267,0.011142969131469727
4584,random,3,N/A,45970,72853,0.008324861526489258
4585,random,3,N/A,43801,71431,0.004102945327758789
4586,random,3,N/A,45367,70567,0.0070989131927490234
4587,random,3,N/A,44764,70765,0.01263880729675293
4588,random,3,N/A,44962,70675,0.022642850875854492
4589,random,3,N/A,46042,71503,0.00518488883972168
4590,random,3,N/A,44044,70099,0.013271093368530273
4591,random,3,N/A,43801,72331,0.009664058685302734
4592,random,3,N/A,43873,70945,0.0050389766693115234
4593,random,3,N/A,46276,73915,0.007748126983642578
4594,random,3,N/A,45565,70621,0.005632877349853516
4595,random,3,N/A,45628,73339,0.004920005798339844
4596,random,3,N/A,45178,72619,0.024433135986328125
4597,random,3,N/A,44764,70225,0.012262105941772461
4598,random,3,N/A,43558,70189,0.011325836181640625
4599,random,3,N/A,45871,74923,0.006900310516357422
4600,random,3,N/A,43612,69874,0.004540205001831055
4601,random,3,N/A,43666,71485,0.004796028137207031
4602,random,3,N/A,45412,70603,0.003506898880004883
4603,random,3,N/A,45205,72457,0.005352973937988281
4604,random,3,N/A,45097,71665,0.010375022888183594
4605,random,3,N/A,44773,69163,0.025162935256958008
4606,random,3,N/A,45160,73177,0.021799802780151367
4607,random,3,N/A,43747,69847,0.005842924118041992
4608,random,3,N/A,45043,73897,0.005674123764038086
4609,random,3,N/A,44728,72889,0.02220916748046875
4610,random,3,N/A,43306,70603,0.008413076400756836
4611,random,3,N/A,44053,70531,0.02513885498046875
4612,random,3,N/A,45313,69973,0.019169092178344727
4613,random,3,N/A,45880,72169,0.01063990592956543
4614,random,3,N/A,45718,70711,0.0036830902099609375
4615,random,3,N/A,43657,69361,0.004616260528564453
4616,random,3,N/A,45511,73123,0.00879979133605957
4617,random,3,N/A,45466,71701,0.027671098709106445
4618,random,3,N/A,45088,70045,0.00824880599975586
4619,random,3,N/A,45205,73033,0.009800195693969727
4620,random,3,N/A,43171,68155,0.007114887237548828
4621,random,3,N/A,45034,70783,0.004433870315551758
4622,random,3,N/A,43972,66841,0.01295018196105957
4623,random,3,N/A,44665,73411,0.009530305862426758
4624,random,3,N/A,44269,71728,0.0037720203399658203
4625,random,3,N/A,44809,71575,0.01306009292602539
4626,random,3,N/A,46366,71377,0.011857986450195312
4627,random,3,N/A,44305,71143,0.031700849533081055
4628,random,3,N/A,45340,72061,0.027866125106811523
4629,random,3,N/A,45331,72295,0.005724906921386719
4630,random,3,N/A,44845,73843,0.009836912155151367
4631,random,3,N/A,44404,71449,0.0038318634033203125
4632,random,3,N/A,45673,70063,0.004336833953857422
4633,random,3,N/A,45178,68929,0.025691986083984375
4634,random,3,N/A,45250,72097,0.004439830780029297
4635,random,3,N/A,45016,71521,0.006356000900268555
4636,random,3,N/A,46555,73483,0.01721978187561035
4637,random,3,N/A,44233,69721,0.012070894241333008
4638,random,3,N/A,45493,71413,0.0039408206939697266
4639,random,3,N/A,45043,72043,0.009658098220825195
4640,random,3,N/A,44512,69775,0.005004167556762695
4641,random,3,N/A,45115,69307,0.023974895477294922
4642,random,3,N/A,45466,70099,0.011713981628417969
4643,random,3,N/A,45862,72565,0.0039980411529541016
4644,random,3,N/A,44782,70801,0.01673436164855957
4645,random,3,N/A,47464,74005,0.006191253662109375
4646,random,3,N/A,46303,72151,0.0043392181396484375
4647,random,3,N/A,45727,69361,0.00618290901184082
4648,random,3,N/A,45205,70927,0.0058002471923828125
4649,random,3,N/A,44773,71161,0.004096031188964844
4650,random,3,N/A,44791,73339,0.009937047958374023
4651,random,3,N/A,44197,68857,0.012726068496704102
4652,random,3,N/A,45295,72349,0.011022806167602539
4653,random,3,N/A,45880,73393,0.008315086364746094
4654,random,3,N/A,45745,70423,0.003364086151123047
4655,random,3,N/A,46321,72853,0.003979206085205078
4656,random,3,N/A,44134,67831,0.021849870681762695
4657,random,3,N/A,46321,72979,0.007369041442871094
4658,random,3,N/A,46096,73969,0.017320871353149414
4659,random,3,N/A,46402,72187,0.006845951080322266
4660,random,3,N/A,44278,71179,0.009984970092773438
4661,random,3,N/A,44404,74149,0.005352973937988281
4662,random,3,N/A,45088,71125,0.015191078186035156
4663,random,3,N/A,45529,72799,0.009138107299804688
4664,random,3,N/A,44503,72745,0.003709077835083008
4665,random,3,N/A,45853,71647,0.007867097854614258
4666,random,3,N/A,44629,72205,0.012215137481689453
4667,random,3,N/A,46150,73177,0.014420032501220703
4668,random,3,N/A,44764,69901,0.005118131637573242
4669,random,3,N/A,45592,72457,0.009011268615722656
4670,random,3,N/A,44665,71935,0.01863718032836914
4671,random,3,N/A,45007,70513,0.003473997116088867
4672,random,3,N/A,45655,73969,0.0052793025970458984
4673,random,3,N/A,45754,72835,0.011879205703735352
4674,random,3,N/A,46195,74095,0.0069620609283447266
4675,random,3,N/A,46186,72565,0.025381088256835938
4676,random,3,N/A,46051,72151,0.005435943603515625
4677,random,3,N/A,45178,71899,0.024931907653808594
4678,random,3,N/A,44953,72277,0.006368160247802734
4679,random,3,N/A,44530,69901,0.008379220962524414
4680,random,3,N/A,45034,71125,0.011296987533569336
4681,random,3,N/A,45646,73861,0.020303964614868164
4682,random,3,N/A,44629,72115,0.005315065383911133
4683,random,3,N/A,46033,73789,0.017971038818359375
4684,random,3,N/A,45250,72853,0.02151179313659668
4685,random,3,N/A,44548,69685,0.006520986557006836
4686,random,3,N/A,44710,70999,0.012515068054199219
4687,random,3,N/A,44287,72511,0.0063059329986572266
4688,random,3,N/A,43378,70477,0.03894805908203125
4689,random,3,N/A,46231,75175,0.0070002079010009766
4690,random,3,N/A,45844,74527,0.004098176956176758
4691,random,3,N/A,44476,69973,0.015768051147460938
4692,random,3,N/A,45124,71035,0.010457992553710938
4693,random,3,N/A,45889,70117,0.006814002990722656
4694,random,3,N/A,45376,70621,0.0036940574645996094
4695,random,3,N/A,44386,68029,0.00859212875366211
4696,random,3,N/A,44170,70009,0.004108905792236328
4697,random,3,N/A,46366,73357,0.009629964828491211
4698,random,3,N/A,45070,72349,0.009089946746826172
4699,random,3,N/A,43603,69109,0.005304098129272461
4700,random,3,N/A,44683,70855,0.023069143295288086
4701,random,3,N/A,46177,74167,0.010303974151611328
4702,random,3,N/A,44746,70639,0.008116006851196289
4703,random,3,N/A,44935,71719,0.02814793586730957
4704,random,3,N/A,45349,75139,0.007136106491088867
4705,random,3,N/A,44710,70153,0.0036878585815429688
4706,random,3,N/A,46978,73843,0.005124092102050781
4707,random,3,N/A,45313,71989,0.0038080215454101562
4708,random,3,N/A,44314,72205,0.003843069076538086
4709,random,3,N/A,44890,69703,0.009926795959472656
4710,random,3,N/A,43243,70099,0.011955976486206055
4711,random,3,N/A,44332,70387,0.008244037628173828
4712,random,3,N/A,45736,71305,0.012640714645385742
4713,random,3,N/A,44323,70333,0.006697177886962891
4714,random,3,N/A,45790,71161,0.008611917495727539
4715,random,3,N/A,44656,71341,0.011070013046264648
4716,random,3,N/A,43864,68749,0.013440132141113281
4717,random,3,N/A,43558,69073,0.005621910095214844
4718,random,3,N/A,45187,71989,0.01489400863647461
4719,random,3,N/A,44377,71053,0.004830837249755859
4720,random,3,N/A,44971,70855,0.008259057998657227
4721,random,3,N/A,46276,70423,0.0042400360107421875
4722,random,3,N/A,42505,68767,0.0444941520690918
4723,random,3,N/A,45457,71647,0.014986038208007812
4724,random,3,N/A,45205,73735,0.017570972442626953
4725,random,3,N/A,43576,69721,0.008587121963500977
4726,random,3,N/A,45259,75283,0.011264801025390625
4727,random,3,N/A,44809,67543,0.032499074935913086
4728,random,3,N/A,46564,71917,0.019835948944091797
4729,random,3,N/A,45304,72475,0.003489971160888672
4730,random,3,N/A,46420,75571,0.013759851455688477
4731,random,3,N/A,45016,71989,0.0067729949951171875
4732,random,3,N/A,44674,70621,0.008287906646728516
4733,random,3,N/A,47131,72709,0.0189361572265625
4734,random,3,N/A,46888,74473,0.0053768157958984375
4735,random,3,N/A,44161,70207,0.008919954299926758
4736,random,3,N/A,43882,70279,0.006741046905517578
4737,random,3,N/A,44755,72781,0.012235879898071289
4738,random,3,N/A,45997,73861,0.010235786437988281
4739,random,3,N/A,44899,72277,0.020792007446289062
4740,random,3,N/A,46150,70603,0.005655050277709961
4741,random,3,N/A,45466,71917,0.013588190078735352
4742,random,3,N/A,45061,72367,0.004163026809692383
4743,random,3,N/A,44539,71377,0.014717817306518555
4744,random,3,N/A,46051,73267,0.023231983184814453
4745,random,3,N/A,45763,70963,0.011529207229614258
4746,random,3,N/A,44584,72619,0.0043408870697021484
4747,random,3,N/A,43612,73429,0.030373811721801758
4748,random,3,N/A,44215,68857,0.0067713260650634766
4749,random,3,N/A,45439,72097,0.012626171112060547
4750,random,3,N/A,45340,73033,0.003873109817504883
4751,random,3,N/A,45628,72349,0.007814884185791016
4752,random,3,N/A,43792,69631,0.004728794097900391
4753,random,3,N/A,45448,69559,0.008379936218261719
4754,random,3,N/A,45682,72727,0.0038290023803710938
4755,random,3,N/A,44611,72511,0.007941961288452148
4756,random,3,N/A,44062,72961,0.023807048797607422
4757,random,3,N/A,45052,70459,0.005920886993408203
4758,random,3,N/A,45214,70441,0.0067539215087890625
4759,random,3,N/A,43918,71215,0.013115167617797852
4760,random,3,N/A,45907,72313,0.0032570362091064453
4761,random,3,N/A,45232,70819,0.0043871402740478516
4762,random,3,N/A,44899,72673,0.004786968231201172
4763,random,3,N/A,44359,68443,0.0041849613189697266
4764,random,3,N/A,43909,73609,0.008655071258544922
4765,random,3,N/A,46033,73645,0.011278867721557617
4766,random,3,N/A,45205,71701,0.023380041122436523
4767,random,3,N/A,45601,72043,0.007964849472045898
4768,random,3,N/A,43819,69775,0.0074770450592041016
4769,random,3,N/A,43594,70909,0.01615309715270996
4770,random,3,N/A,45565,71593,0.005127906799316406
4771,random,3,N/A,45511,73501,0.005754709243774414
4772,random,3,N/A,45448,74257,0.008938074111938477
4773,random,3,N/A,43927,70297,0.00875997543334961
4774,random,3,N/A,45061,73123,0.01007390022277832
4775,random,3,N/A,44215,67921,0.03164172172546387
4776,random,3,N/A,46105,71989,0.026024818420410156
4777,random,3,N/A,44755,72817,0.00632023811340332
4778,random,3,N/A,46393,72727,0.015471220016479492
4779,random,3,N/A,43531,68479,0.008163213729858398
4780,random,3,N/A,45034,71629,0.0051839351654052734
4781,random,3,N/A,45889,70801,0.007870912551879883
4782,random,3,N/A,45457,70405,0.006055116653442383
4783,random,3,N/A,45619,71539,0.005593061447143555
4784,random,3,N/A,44710,69361,0.006654024124145508
4785,random,3,N/A,45511,74203,0.006227254867553711
4786,random,3,N/A,44656,72061,0.025701284408569336
4787,random,3,N/A,44035,70729,0.006613016128540039
4788,random,3,N/A,46555,76813,0.02173900604248047
4789,random,3,N/A,44935,72205,0.004647254943847656
4790,random,3,N/A,43999,70423,0.016754150390625
4791,random,3,N/A,45232,72421,0.0040400028228759766
4792,random,3,N/A,45106,71440,0.02586221694946289
4793,random,3,N/A,45169,71449,0.00461268424987793
4794,random,3,N/A,45124,68623,0.010468244552612305
4795,random,3,N/A,45016,70927,0.006799221038818359
4796,random,3,N/A,44818,72439,0.005666017532348633
4797,random,3,N/A,45340,73051,0.0062749385833740234
4798,random,3,N/A,44620,72331,0.005056142807006836
4799,random,3,N/A,44962,69775,0.018342018127441406
4800,random,3,N/A,44143,70477,0.010019779205322266
4801,random,3,N/A,45367,72115,0.011305093765258789
4802,random,3,N/A,44701,71449,0.012223005294799805
4803,random,3,N/A,44278,71125,0.003946065902709961
4804,random,3,N/A,45574,73339,0.008908987045288086
4805,random,3,N/A,46492,71449,0.005623817443847656
4806,random,3,N/A,44872,71359,0.003665924072265625
4807,random,3,N/A,44368,70711,0.0100860595703125
4808,random,3,N/A,44989,71971,0.01827096939086914
4809,random,3,N/A,44449,69577,0.007927179336547852
4810,random,3,N/A,44683,73033,0.00400090217590332
4811,random,3,N/A,45313,71827,0.02245306968688965
4812,random,3,N/A,44944,73447,0.005372762680053711
4813,random,3,N/A,44071,70153,0.015989065170288086
4814,random,3,N/A,43747,69667,0.007528781890869141
4815,random,3,N/A,43072,69559,0.016281843185424805
4816,random,3,N/A,43306,71233,0.0050771236419677734
4817,random,3,N/A,46159,72061,0.00745701789855957
4818,random,3,N/A,45151,71143,0.0042362213134765625
4819,random,3,N/A,46501,73375,0.0053730010986328125
4820,random,3,N/A,45556,70423,0.004956722259521484
4821,random,3,N/A,44935,72601,0.005279064178466797
4822,random,3,N/A,45394,71791,0.0059909820556640625
4823,random,3,N/A,46321,73933,0.014608144760131836
4824,random,3,N/A,44224,69235,0.011111021041870117
4825,random,3,N/A,45007,72421,0.00816798210144043
4826,random,3,N/A,44701,71809,0.010989189147949219
4827,random,3,N/A,44296,71485,0.02236795425415039
4828,random,3,N/A,44008,67849,0.019920825958251953
4829,random,3,N/A,43657,68731,0.004176139831542969
4830,random,3,N/A,44233,70225,0.007867813110351562
4831,random,3,N/A,45961,72295,0.010403156280517578
4832,random,3,N/A,45637,72259,0.0053861141204833984
4833,random,3,N/A,42667,70225,0.030385255813598633
4834,random,3,N/A,44467,69667,0.010838985443115234
4835,random,3,N/A,44179,72565,0.0036580562591552734
4836,random,3,N/A,45961,72979,0.018146038055419922
4837,random,3,N/A,45070,71863,0.007256984710693359
4838,random,3,N/A,45574,72925,0.013178825378417969
4839,random,3,N/A,45682,71557,0.025602102279663086
4840,random,3,N/A,45511,72079,0.006048917770385742
4841,random,3,N/A,44017,69757,0.003915071487426758
4842,random,3,N/A,44863,72601,0.009293794631958008
4843,random,3,N/A,44458,72637,0.006721973419189453
4844,random,3,N/A,46195,74905,0.005240917205810547
4845,random,3,N/A,43333,70045,0.015825986862182617
4846,random,3,N/A,43846,69451,0.01199483871459961
4847,random,3,N/A,45016,71143,0.01089620590209961
4848,random,3,N/A,44548,68731,0.0036029815673828125
4849,random,3,N/A,45664,74275,0.006330013275146484
4850,random,3,N/A,45349,73429,0.019181013107299805
4851,random,3,N/A,45826,72205,0.013756990432739258
4852,random,3,N/A,44773,72745,0.019870996475219727
4853,random,3,N/A,45394,70441,0.0041141510009765625
4854,random,3,N/A,43900,68479,0.009590864181518555
4855,random,3,N/A,43639,69379,0.00917196273803711
4856,random,3,N/A,45169,71575,0.005025148391723633
4857,random,3,N/A,44422,73105,0.014042854309082031
4858,random,3,N/A,44854,70531,0.02312612533569336
4859,random,3,N/A,44431,71143,0.017863035202026367
4860,random,3,N/A,43900,71359,0.0038907527923583984
4861,random,3,N/A,45637,72547,0.004739046096801758
4862,random,3,N/A,45565,67903,0.006669044494628906
4863,random,3,N/A,45376,76471,0.007676362991333008
4864,random,3,N/A,44773,70495,0.0067920684814453125
4865,random,3,N/A,45124,70423,0.0053560733795166016
4866,random,3,N/A,44323,72655,0.006117820739746094
4867,random,3,N/A,46681,74005,0.004945039749145508
4868,random,3,N/A,44890,70549,0.010769844055175781
4869,random,3,N/A,44818,70315,0.006119966506958008
4870,random,3,N/A,45385,71521,0.005234956741333008
4871,random,3,N/A,45727,72061,0.009377002716064453
4872,random,3,N/A,43000,68011,0.005339860916137695
4873,random,3,N/A,44260,70297,0.012698173522949219
4874,random,3,N/A,44332,71971,0.004582881927490234
4875,random,3,N/A,45979,73411,0.0035271644592285156
4876,random,3,N/A,45511,71557,0.006067991256713867
4877,random,3,N/A,44863,70549,0.008502006530761719
4878,random,3,N/A,43000,66661,0.02051997184753418
4879,random,3,N/A,44503,71575,0.0521998405456543
4880,random,3,N/A,47077,73159,0.0157010555267334
4881,random,3,N/A,44539,71053,0.021869897842407227
4882,random,3,N/A,44935,72349,0.005337715148925781
4883,random,3,N/A,45790,70423,0.02220606803894043
4884,random,3,N/A,45214,70549,0.013360023498535156
4885,random,3,N/A,45079,68839,0.015336036682128906
4886,random,3,N/A,43918,71611,0.005248069763183594
4887,random,3,N/A,45133,71485,0.006232023239135742
4888,random,3,N/A,43702,69739,0.006640911102294922
4889,random,3,N/A,45097,71881,0.026217937469482422
4890,random,3,N/A,43054,70009,0.00789189338684082
