,algorithm,district,parameters,shared cost,own cost,time
1806,random,1,N/A,44629,74779,0.004585981369018555
1807,random,1,N/A,44395,75697,0.0036127567291259766
1808,random,1,N/A,44332,74257,0.0036499500274658203
1809,random,1,N/A,44044,76516,0.009264230728149414
1810,random,1,N/A,45412,78343,0.0049059391021728516
1811,random,1,N/A,45277,78163,0.012794017791748047
1812,random,1,N/A,45628,75913,0.006199836730957031
1813,random,1,N/A,44350,77272,0.006494998931884766
1814,random,1,N/A,46024,77767,0.005342006683349609
1815,random,1,N/A,45763,75013,0.009068012237548828
1816,random,1,N/A,43828,73087,0.009408950805664062
1817,random,1,N/A,44485,75049,0.003824949264526367
1818,random,1,N/A,44242,75868,0.005174875259399414
1819,random,1,N/A,45574,77209,0.004327058792114258
1820,random,1,N/A,43009,72268,0.004536867141723633
1821,random,1,N/A,45268,76903,0.022331953048706055
1822,random,1,N/A,45718,76246,0.0067708492279052734
1823,random,1,N/A,44881,75220,0.007875919342041016
1824,random,1,N/A,44395,75922,0.0065538883209228516
1825,random,1,N/A,45016,76840,0.009327173233032227
1826,random,1,N/A,44035,76174,0.004312038421630859
1827,random,1,N/A,45538,77434,0.004423856735229492
1828,random,1,N/A,43945,74887,0.003572225570678711
1829,random,1,N/A,44611,75571,0.003323078155517578
1830,random,1,N/A,44251,77587,0.0056819915771484375
1831,random,1,N/A,44863,75985,0.0075719356536865234
1832,random,1,N/A,44647,75022,0.003231048583984375
1833,random,1,N/A,44314,74842,0.003799915313720703
1834,random,1,N/A,45808,75724,0.005388975143432617
1835,random,1,N/A,45043,76039,0.003442049026489258
1836,random,1,N/A,45907,73006,0.004353046417236328
1837,random,1,N/A,43675,74005,0.0040740966796875
1838,random,1,N/A,45736,77560,0.009222984313964844
1839,random,1,N/A,44890,78856,0.0060138702392578125
1840,random,1,N/A,45340,76930,0.005132198333740234
1841,random,1,N/A,44458,77290,0.004739999771118164
1842,random,1,N/A,45907,78478,0.003717184066772461
1843,random,1,N/A,44350,75940,0.020280122756958008
1844,random,1,N/A,43270,73429,0.006612062454223633
1845,random,1,N/A,43171,74041,0.00397801399230957
1846,random,1,N/A,42721,70891,0.006498098373413086
1847,random,1,N/A,45133,74617,0.0062389373779296875
1848,random,1,N/A,45385,75724,0.008033990859985352
1849,random,1,N/A,44944,76498,0.0056569576263427734
1850,random,1,N/A,44530,75841,0.012832880020141602
1851,random,1,N/A,45907,78703,0.0035979747772216797
1852,random,1,N/A,44674,75112,0.005029916763305664
1853,random,1,N/A,43657,75679,0.003200054168701172
1854,random,1,N/A,44485,75499,0.009141921997070312
1855,random,1,N/A,45133,75409,0.0037250518798828125
1856,random,1,N/A,43180,76066,0.004693031311035156
1857,random,1,N/A,45250,74842,0.0041217803955078125
1858,random,1,N/A,45700,78226,0.01026606559753418
1859,random,1,N/A,44098,74050,0.009094953536987305
1860,random,1,N/A,44782,75661,0.0041751861572265625
1861,random,1,N/A,45169,75112,0.006320953369140625
1862,random,1,N/A,45781,79306,0.004939079284667969
1863,random,1,N/A,47266,78739,0.005120992660522461
1864,random,1,N/A,45016,76030,0.0030069351196289062
1865,random,1,N/A,44350,77443,0.02003002166748047
1866,random,1,N/A,44134,75571,0.004611968994140625
1867,random,1,N/A,44197,74518,0.005472898483276367
1868,random,1,N/A,45475,75760,0.004435062408447266
1869,random,1,N/A,44611,77236,0.005210161209106445
1870,random,1,N/A,43837,77938,0.015127897262573242
1871,random,1,N/A,45394,75607,0.0053060054779052734
1872,random,1,N/A,45115,76219,0.006346940994262695
1873,random,1,N/A,44845,74257,0.007364988327026367
1874,random,1,N/A,45349,73222,0.006159782409667969
1875,random,1,N/A,45340,77443,0.007948875427246094
1876,random,1,N/A,44395,74968,0.003551006317138672
1877,random,1,N/A,43810,74896,0.004145145416259766
1878,random,1,N/A,45574,76588,0.006802082061767578
1879,random,1,N/A,45394,76561,0.004176139831542969
1880,random,1,N/A,46645,77749,0.005395174026489258
1881,random,1,N/A,46267,79585,0.008121967315673828
1882,random,1,N/A,44611,74932,0.011104822158813477
1883,random,1,N/A,45340,76336,0.006925106048583984
1884,random,1,N/A,45664,73888,0.005155086517333984
1885,random,1,N/A,43054,75391,0.008280038833618164
1886,random,1,N/A,44719,75202,0.003950834274291992
1887,random,1,N/A,44962,76714,0.027395248413085938
1888,random,1,N/A,44017,75418,0.004270076751708984
1889,random,1,N/A,43207,74716,0.00608372688293457
1890,random,1,N/A,45151,74392,0.00469207763671875
1891,random,1,N/A,45286,78847,0.0061798095703125
1892,random,1,N/A,44791,74698,0.003604888916015625
1893,random,1,N/A,45142,77128,0.005850076675415039
1894,random,1,N/A,46663,79657,0.005524873733520508
1895,random,1,N/A,43900,73672,0.008991003036499023
1896,random,1,N/A,45439,75517,0.0036199092864990234
1897,random,1,N/A,45601,76408,0.006350040435791016
1898,random,1,N/A,44395,73510,0.0034940242767333984
1899,random,1,N/A,43279,76201,0.004697084426879883
1900,random,1,N/A,44422,74932,0.007397890090942383
1901,random,1,N/A,44143,73159,0.003535747528076172
1902,random,1,N/A,44116,76057,0.004758119583129883
1903,random,1,N/A,44017,74005,0.003442049026489258
1904,random,1,N/A,45142,75769,0.005651950836181641
1905,random,1,N/A,44836,74842,0.0041599273681640625
1906,random,1,N/A,44854,73627,0.004956960678100586
1907,random,1,N/A,45052,75382,0.00816488265991211
1908,random,1,N/A,46834,78613,0.0034279823303222656
1909,random,1,N/A,44611,76282,0.019262313842773438
1910,random,1,N/A,44656,77362,0.0031747817993164062
1911,random,1,N/A,44494,75040,0.00379180908203125
1912,random,1,N/A,44692,76255,0.0051441192626953125
1913,random,1,N/A,45799,77353,0.016010046005249023
1914,random,1,N/A,45070,77965,0.00550389289855957
1915,random,1,N/A,42937,72628,0.0074880123138427734
1916,random,1,N/A,44827,76048,0.004182100296020508
1917,random,1,N/A,46573,77434,0.009084939956665039
1918,random,1,N/A,45961,76120,0.005348682403564453
1919,random,1,N/A,44503,74833,0.0053310394287109375
1920,random,1,N/A,45097,76732,0.0052127838134765625
1921,random,1,N/A,45403,78091,0.004384040832519531
1922,random,1,N/A,44170,76381,0.004828929901123047
1923,random,1,N/A,45538,75904,0.003719806671142578
1924,random,1,N/A,44116,75697,0.00522303581237793
1925,random,1,N/A,46276,76174,0.007512807846069336
1926,random,1,N/A,44638,77713,0.006478786468505859
1927,random,1,N/A,45637,78307,0.008783102035522461
1928,random,1,N/A,45142,76345,0.005464076995849609
1929,random,1,N/A,44557,73762,0.003545999526977539
1930,random,1,N/A,45574,77029,0.004330158233642578
1931,random,1,N/A,44647,76273,0.0037119388580322266
1932,random,1,N/A,45160,79054,0.024005889892578125
1933,random,1,N/A,45151,79162,0.004065036773681641
1934,random,1,N/A,43774,75175,0.003463268280029297
1935,random,1,N/A,44998,76471,0.0036716461181640625
1936,random,1,N/A,44431,72385,0.0073049068450927734
1937,random,1,N/A,44314,73879,0.005807161331176758
1938,random,1,N/A,44548,75571,0.0036826133728027344
1939,random,1,N/A,43765,73042,0.0057981014251708984
1940,random,1,N/A,45529,77245,0.005954742431640625
1941,random,1,N/A,46447,77803,0.02316117286682129
1942,random,1,N/A,45268,77272,0.007447004318237305
1943,random,1,N/A,45034,74428,0.008086681365966797
1944,random,1,N/A,45484,78217,0.01094198226928711
1945,random,1,N/A,44872,76885,0.004338264465332031
1946,random,1,N/A,42469,71854,0.006147146224975586
1947,random,1,N/A,45142,76237,0.00643610954284668
1948,random,1,N/A,44341,75310,0.00583195686340332
1949,random,1,N/A,45493,76309,0.005278110504150391
1950,random,1,N/A,43990,76597,0.004229068756103516
1951,random,1,N/A,44638,77407,0.0070531368255615234
1952,random,1,N/A,45556,75004,0.0038411617279052734
1953,random,1,N/A,43918,75175,0.006665945053100586
1954,random,1,N/A,46411,76894,0.020589113235473633
1955,random,1,N/A,45358,77461,0.00860285758972168
1956,random,1,N/A,45025,77272,0.0045049190521240234
1957,random,1,N/A,44035,74410,0.015575885772705078
1958,random,1,N/A,44998,77227,0.003645181655883789
1959,random,1,N/A,45205,76012,0.010384082794189453
1960,random,1,N/A,45097,76003,0.006117105484008789
1961,random,1,N/A,44458,74500,0.004448652267456055
1962,random,1,N/A,44314,78892,0.0065021514892578125
1963,random,1,N/A,44665,75904,0.003595113754272461
1964,random,1,N/A,45700,77776,0.005207061767578125
1965,random,1,N/A,45484,75787,0.006165981292724609
1966,random,1,N/A,45079,75337,0.004163980484008789
1967,random,1,N/A,44188,74932,0.0035851001739501953
1968,random,1,N/A,45484,77164,0.00808405876159668
1969,random,1,N/A,46060,79513,0.005446910858154297
1970,random,1,N/A,45817,77497,0.004786252975463867
1971,random,1,N/A,43774,74050,0.0045659542083740234
1972,random,1,N/A,44080,72952,0.00997304916381836
1973,random,1,N/A,44863,74950,0.005735874176025391
1974,random,1,N/A,44899,74617,0.004110097885131836
1975,random,1,N/A,43567,76687,0.020674943923950195
1976,random,1,N/A,45088,77236,0.005306720733642578
1977,random,1,N/A,42649,73843,0.009690046310424805
1978,random,1,N/A,44980,75535,0.00524592399597168
1979,random,1,N/A,45196,78217,0.00934600830078125
1980,random,1,N/A,45070,76687,0.006788015365600586
1981,random,1,N/A,45070,77002,0.01083517074584961
1982,random,1,N/A,44818,75022,0.009473085403442383
1983,random,1,N/A,45142,75643,0.003125905990600586
1984,random,1,N/A,43882,78352,0.0032601356506347656
1985,random,1,N/A,45142,75535,0.0033452510833740234
1986,random,1,N/A,44863,76525,0.0033969879150390625
1987,random,1,N/A,46294,77245,0.004118919372558594
1988,random,1,N/A,45367,75265,0.005216121673583984
1989,random,1,N/A,45871,75913,0.005830049514770508
1990,random,1,N/A,44287,74437,0.003280162811279297
1991,random,1,N/A,43450,75409,0.003785848617553711
1992,random,1,N/A,46006,75562,0.0034177303314208984
1993,random,1,N/A,44251,74320,0.004720926284790039
1994,random,1,N/A,46123,78199,0.0040340423583984375
1995,random,1,N/A,45232,76282,0.003385305404663086
1996,random,1,N/A,45655,76678,0.01576709747314453
1997,random,1,N/A,46123,78757,0.020921945571899414
1998,random,1,N/A,44746,74869,0.004890918731689453
1999,random,1,N/A,44881,76237,0.004973888397216797
2000,random,1,N/A,43144,75121,0.003043651580810547
2001,random,1,N/A,45277,75715,0.0036339759826660156
2002,random,1,N/A,42829,73672,0.006897926330566406
2003,random,1,N/A,44062,74581,0.0040531158447265625
2004,random,1,N/A,44935,76192,0.0041921138763427734
2005,random,1,N/A,43936,73762,0.0069119930267333984
2006,random,1,N/A,44872,74725,0.0035657882690429688
2007,random,1,N/A,44206,74392,0.004076957702636719
2008,random,1,N/A,44611,74221,0.003499746322631836
2009,random,1,N/A,45430,76984,0.003673076629638672
2010,random,1,N/A,45673,77263,0.0047762393951416016
2011,random,1,N/A,44332,74131,0.013374090194702148
2012,random,1,N/A,44332,75616,0.0068209171295166016
2013,random,1,N/A,45196,76021,0.0029859542846679688
2014,random,1,N/A,45916,77398,0.004181861877441406
2015,random,1,N/A,44449,76597,0.009443044662475586
2016,random,1,N/A,44854,78226,0.0038788318634033203
2017,random,1,N/A,45250,74500,0.0041790008544921875
2018,random,1,N/A,45304,78118,0.0035610198974609375
2019,random,1,N/A,45169,76687,0.019639015197753906
2020,random,1,N/A,44476,74743,0.003198862075805664
2021,random,1,N/A,45160,76669,0.016491174697875977
2022,random,1,N/A,46303,75184,0.004834890365600586
2023,random,1,N/A,44899,75472,0.007225751876831055
2024,random,1,N/A,44953,75805,0.007673025131225586
2025,random,1,N/A,44935,75751,0.003607034683227539
2026,random,1,N/A,45349,75994,0.008280038833618164
2027,random,1,N/A,45475,76588,0.005629062652587891
2028,random,1,N/A,45286,76318,0.0035860538482666016
2029,random,1,N/A,45781,74914,0.008997201919555664
2030,random,1,N/A,44395,75589,0.0058629512786865234
2031,random,1,N/A,45268,76525,0.004678249359130859
2032,random,1,N/A,45115,78073,0.0071201324462890625
2033,random,1,N/A,45061,74338,0.0036039352416992188
2034,random,1,N/A,45385,77362,0.004778861999511719
2035,random,1,N/A,43891,78145,0.005853891372680664
2036,random,1,N/A,45574,78253,0.005468130111694336
2037,random,1,N/A,44359,75103,0.0043027400970458984
2038,random,1,N/A,45043,76885,0.003641843795776367
2039,random,1,N/A,45241,76462,0.0036559104919433594
2040,random,1,N/A,43513,74302,0.022398948669433594
2041,random,1,N/A,44917,76300,0.007879257202148438
2042,random,1,N/A,44395,72799,0.0036420822143554688
2043,random,1,N/A,45799,77272,0.008327007293701172
2044,random,1,N/A,45799,77470,0.003795146942138672
2045,random,1,N/A,45520,80251,0.00464320182800293
2046,random,1,N/A,45610,77191,0.0051860809326171875
2047,random,1,N/A,45340,78487,0.00584864616394043
2048,random,1,N/A,44692,74509,0.0034580230712890625
2049,random,1,N/A,46312,76885,0.005702972412109375
2050,random,1,N/A,44629,77632,0.004719972610473633
2051,random,1,N/A,45826,77398,0.0037050247192382812
2052,random,1,N/A,45007,77713,0.0037670135498046875
2053,random,1,N/A,44836,74221,0.004533052444458008
2054,random,1,N/A,45187,75796,0.005332231521606445
2055,random,1,N/A,44593,75868,0.003086090087890625
2056,random,1,N/A,44449,77200,0.005438804626464844
2057,random,1,N/A,43819,76723,0.0038001537322998047
2058,random,1,N/A,45493,76633,0.0047910213470458984
2059,random,1,N/A,43711,75436,0.0034668445587158203
2060,random,1,N/A,44467,76399,0.0051348209381103516
2061,random,1,N/A,44485,76138,0.005156040191650391
2062,random,1,N/A,43693,74842,0.02030014991760254
2063,random,1,N/A,44602,76003,0.00298309326171875
2064,random,1,N/A,46681,77200,0.006569862365722656
2065,random,1,N/A,46411,78811,0.00374603271484375
2066,random,1,N/A,44701,76192,0.010447978973388672
2067,random,1,N/A,43981,75625,0.004549741744995117
2068,random,1,N/A,45673,76408,0.004130125045776367
2069,random,1,N/A,45898,77614,0.010499238967895508
2070,random,1,N/A,43594,75490,0.009480953216552734
2071,random,1,N/A,45358,76660,0.01879596710205078
2072,random,1,N/A,44152,73582,0.003576040267944336
2073,random,1,N/A,44863,75463,0.0036280155181884766
2074,random,1,N/A,44863,76633,0.003732919692993164
2075,random,1,N/A,44764,74437,0.003966093063354492
2076,random,1,N/A,44377,74275,0.0061380863189697266
2077,random,1,N/A,43639,73213,0.005093097686767578
2078,random,1,N/A,44656,75571,0.0036051273345947266
2079,random,1,N/A,45421,76768,0.00475001335144043
2080,random,1,N/A,43936,74725,0.0035581588745117188
2081,random,1,N/A,46564,77047,0.005277156829833984
2082,random,1,N/A,44980,76633,0.004687786102294922
2083,random,1,N/A,43927,76822,0.008015871047973633
2084,random,1,N/A,44152,74626,0.021056175231933594
2085,random,1,N/A,45214,75742,0.0037741661071777344
2086,random,1,N/A,45988,77146,0.003972053527832031
2087,random,1,N/A,44368,76840,0.004240989685058594
2088,random,1,N/A,42973,73690,0.00412297248840332
2089,random,1,N/A,45007,75940,0.005916118621826172
2090,random,1,N/A,43756,76246,0.005885124206542969
2091,random,1,N/A,44872,76408,0.007537841796875
2092,random,1,N/A,44413,75238,0.004992961883544922
2093,random,1,N/A,45133,77416,0.003534078598022461
2094,random,1,N/A,46168,74761,0.004518985748291016
2095,random,1,N/A,44152,76426,0.00735926628112793
2096,random,1,N/A,45745,77092,0.007573843002319336
2097,random,1,N/A,45628,75994,0.004862308502197266
2098,random,1,N/A,45691,76453,0.007004976272583008
2099,random,1,N/A,45727,78784,0.004769802093505859
2100,random,1,N/A,43936,75049,0.010814905166625977
2101,random,1,N/A,44080,76147,0.007850170135498047
2102,random,1,N/A,43279,73285,0.005440950393676758
2103,random,1,N/A,45205,74806,0.007826089859008789
2104,random,1,N/A,45844,75400,0.00869894027709961
2105,random,1,N/A,45286,75049,0.0032777786254882812
2106,random,1,N/A,44674,76606,0.02525806427001953
2107,random,1,N/A,45529,78307,0.004225969314575195
2108,random,1,N/A,45070,75328,0.00763702392578125
2109,random,1,N/A,43927,75130,0.00957179069519043
2110,random,1,N/A,46024,76723,0.004004240036010742
2111,random,1,N/A,46267,77857,0.0042569637298583984
2112,random,1,N/A,44035,75589,0.008011102676391602
2113,random,1,N/A,45691,73870,0.0035440921783447266
2114,random,1,N/A,45124,75130,0.006777048110961914
2115,random,1,N/A,44899,74545,0.012486934661865234
2116,random,1,N/A,42442,72619,0.0062427520751953125
2117,random,1,N/A,44917,75022,0.0074920654296875
2118,random,1,N/A,43432,71728,0.00987386703491211
2119,random,1,N/A,45142,75517,0.0041768550872802734
2120,random,1,N/A,45457,77506,0.004824161529541016
2121,random,1,N/A,44287,75247,0.005292654037475586
2122,random,1,N/A,43954,78298,0.0038628578186035156
2123,random,1,N/A,44872,77479,0.003779172897338867
2124,random,1,N/A,44467,74095,0.004075050354003906
2125,random,1,N/A,45367,76912,0.016321182250976562
2126,random,1,N/A,44674,76039,0.007477998733520508
2127,random,1,N/A,45502,76210,0.005364179611206055
2128,random,1,N/A,45160,75337,0.021216154098510742
2129,random,1,N/A,45124,78091,0.003070831298828125
2130,random,1,N/A,44962,78910,0.0032329559326171875
2131,random,1,N/A,43990,74563,0.003961801528930664
2132,random,1,N/A,45502,77416,0.00401616096496582
2133,random,1,N/A,43864,75895,0.005036115646362305
2134,random,1,N/A,43891,74518,0.00527501106262207
2135,random,1,N/A,44575,74743,0.00397801399230957
2136,random,1,N/A,44107,75229,0.004415988922119141
2137,random,1,N/A,44404,74356,0.0047609806060791016
2138,random,1,N/A,45430,77119,0.010557174682617188
2139,random,1,N/A,44935,76957,0.007989883422851562
2140,random,1,N/A,45610,77380,0.0034830570220947266
2141,random,1,N/A,44971,74329,0.012299060821533203
2142,random,1,N/A,43900,72970,0.007796049118041992
2143,random,1,N/A,43909,74581,0.003860950469970703
2144,random,1,N/A,43828,75409,0.015687942504882812
2145,random,1,N/A,45547,76867,0.005975961685180664
2146,random,1,N/A,44503,75625,0.0035991668701171875
2147,random,1,N/A,44584,74707,0.0061528682708740234
2148,random,1,N/A,47014,78091,0.00423121452331543
2149,random,1,N/A,44773,74212,0.0035889148712158203
2150,random,1,N/A,44863,75400,0.022677183151245117
2151,random,1,N/A,42991,73069,0.0031309127807617188
2152,random,1,N/A,45493,78055,0.007724761962890625
2153,random,1,N/A,44125,75310,0.0036590099334716797
2154,random,1,N/A,45097,74635,0.004288196563720703
2155,random,1,N/A,44791,77182,0.004288911819458008
2156,random,1,N/A,45790,77533,0.004292964935302734
2157,random,1,N/A,44827,74266,0.006803274154663086
2158,random,1,N/A,45178,77389,0.010779142379760742
2159,random,1,N/A,46420,77983,0.004640102386474609
2160,random,1,N/A,43486,74725,0.005026817321777344
2161,random,1,N/A,44854,75112,0.00478816032409668
2162,random,1,N/A,45142,76237,0.004225969314575195
2163,random,1,N/A,45493,75238,0.00880289077758789
2164,random,1,N/A,44512,77632,0.007322072982788086
2165,random,1,N/A,43918,75337,0.006304025650024414
2166,random,1,N/A,45619,76768,0.0034332275390625
2167,random,1,N/A,45043,74887,0.0035448074340820312
2168,random,1,N/A,45376,77218,0.00453495979309082
2169,random,1,N/A,45799,77767,0.006456851959228516
2170,random,1,N/A,44053,74680,0.004457950592041016
2171,random,1,N/A,44953,73897,0.004083156585693359
2172,random,1,N/A,45403,75769,0.021162986755371094
2173,random,1,N/A,43486,74464,0.0049381256103515625
2174,random,1,N/A,43054,73825,0.004971027374267578
2175,random,1,N/A,45988,76705,0.010174036026000977
2176,random,1,N/A,45448,75805,0.0039789676666259766
2177,random,1,N/A,44701,75715,0.0045969486236572266
2178,random,1,N/A,44071,75580,0.0045850276947021484
2179,random,1,N/A,45880,77650,0.0034570693969726562
2180,random,1,N/A,43684,74077,0.0039899349212646484
2181,random,1,N/A,45628,77884,0.006989955902099609
2182,random,1,N/A,44485,76183,0.009168863296508789
2183,random,1,N/A,46582,79171,0.004467010498046875
2184,random,1,N/A,44350,74221,0.006133079528808594
2185,random,1,N/A,44773,77452,0.0037157535552978516
2186,random,1,N/A,45673,76354,0.006317853927612305
2187,random,1,N/A,45205,76408,0.005342960357666016
2188,random,1,N/A,44134,74338,0.00473785400390625
2189,random,1,N/A,44476,76237,0.0036869049072265625
2190,random,1,N/A,44998,77794,0.005422115325927734
2191,random,1,N/A,45277,78253,0.006468772888183594
2192,random,1,N/A,44557,77263,0.005549907684326172
2193,random,1,N/A,43765,73681,0.0038270950317382812
2194,random,1,N/A,45772,77290,0.021599292755126953
2195,random,1,N/A,45727,78208,0.004731178283691406
2196,random,1,N/A,44827,74563,0.003492116928100586
2197,random,1,N/A,44476,74734,0.003537893295288086
2198,random,1,N/A,44854,77209,0.0033719539642333984
2199,random,1,N/A,44899,74860,0.0060651302337646484
2200,random,1,N/A,45007,78064,0.011228084564208984
2201,random,1,N/A,44800,77398,0.0037729740142822266
2202,random,1,N/A,45268,75715,0.005303859710693359
2203,random,1,N/A,44629,76804,0.00415802001953125
2204,random,1,N/A,45106,76381,0.004683971405029297
2205,random,1,N/A,45187,76264,0.008653879165649414
2206,random,1,N/A,43720,77092,0.003751993179321289
2207,random,1,N/A,45178,74779,0.0035190582275390625
2208,random,1,N/A,45007,73141,0.00552678108215332
2209,random,1,N/A,44989,76345,0.005869150161743164
2210,random,1,N/A,46033,77983,0.0086669921875
2211,random,1,N/A,44386,75688,0.006208896636962891
2212,random,1,N/A,44818,76318,0.003492116928100586
2213,random,1,N/A,44422,76390,0.013306140899658203
2214,random,1,N/A,44710,76255,0.004306793212890625
2215,random,1,N/A,45988,79324,0.010834932327270508
2216,random,1,N/A,44350,75976,0.020708084106445312
2217,random,1,N/A,44755,75706,0.007768869400024414
2218,random,1,N/A,44359,77668,0.007817983627319336
2219,random,1,N/A,43531,75418,0.0036242008209228516
2220,random,1,N/A,44656,75229,0.005305767059326172
2221,random,1,N/A,44674,73726,0.003547191619873047
2222,random,1,N/A,44962,74284,0.00455784797668457
2223,random,1,N/A,46177,79009,0.004374027252197266
2224,random,1,N/A,45007,77578,0.0040509700775146484
2225,random,1,N/A,46267,79027,0.004698038101196289
2226,random,1,N/A,45034,77488,0.005239963531494141
2227,random,1,N/A,45088,75310,0.008574247360229492
2228,random,1,N/A,46231,76210,0.005987882614135742
2229,random,1,N/A,44764,75121,0.011372804641723633
2230,random,1,N/A,45502,77785,0.01152491569519043
2231,random,1,N/A,44746,78046,0.0035147666931152344
2232,random,1,N/A,45304,77164,0.006695747375488281
2233,random,1,N/A,45205,77515,0.004280805587768555
2234,random,1,N/A,43882,74491,0.004168033599853516
2235,random,1,N/A,46231,79945,0.0050737857818603516
2236,random,1,N/A,44791,76489,0.0064618587493896484
2237,random,1,N/A,44098,75751,0.02051091194152832
2238,random,1,N/A,44782,76750,0.007441997528076172
2239,random,1,N/A,44404,76417,0.004064083099365234
2240,random,1,N/A,43531,73636,0.004612922668457031
2241,random,1,N/A,45853,74527,0.008918046951293945
2242,random,1,N/A,45790,77056,0.0041370391845703125
2243,random,1,N/A,45547,76507,0.007753133773803711
2244,random,1,N/A,45781,76093,0.004742860794067383
2245,random,1,N/A,44413,76570,0.008762121200561523
2246,random,1,N/A,44710,75796,0.010428905487060547
2247,random,1,N/A,43558,74563,0.0052301883697509766
2248,random,1,N/A,45124,77452,0.003754854202270508
2249,random,1,N/A,45646,77371,0.00539088249206543
2250,random,1,N/A,46024,76336,0.004014253616333008
2251,random,1,N/A,44971,77389,0.004146099090576172
2252,random,1,N/A,45574,77317,0.004205942153930664
2253,random,1,N/A,44071,74473,0.0056078433990478516
2254,random,1,N/A,43918,76606,0.00739288330078125
2255,random,1,N/A,44989,76093,0.00444793701171875
2256,random,1,N/A,45457,75787,0.003364086151123047
2257,random,1,N/A,44899,75949,0.009586811065673828
2258,random,1,N/A,45547,77416,0.006049156188964844
2259,random,1,N/A,43909,75130,0.022437095642089844
2260,random,1,N/A,46105,77992,0.003721952438354492
2261,random,1,N/A,44746,74617,0.017765283584594727
2262,random,1,N/A,44413,78550,0.008392095565795898
2263,random,1,N/A,44107,74023,0.004987955093383789
2264,random,1,N/A,45619,79189,0.006744861602783203
2265,random,1,N/A,44638,75985,0.0040340423583984375
2266,random,1,N/A,44692,76741,0.005107879638671875
2267,random,1,N/A,46618,78928,0.0038962364196777344
2268,random,1,N/A,44116,77083,0.0036096572875976562
2269,random,1,N/A,45817,75616,0.003679990768432617
2270,random,1,N/A,43657,76849,0.007239818572998047
2271,random,1,N/A,46213,77146,0.004516124725341797
2272,random,1,N/A,44395,75274,0.004951953887939453
2273,random,1,N/A,44368,75508,0.006219148635864258
2274,random,1,N/A,45421,73861,0.008793115615844727
2275,random,1,N/A,44125,76678,0.010566234588623047
2276,random,1,N/A,44611,74680,0.005361080169677734
2277,random,1,N/A,44917,75886,0.004149913787841797
2278,random,1,N/A,44287,76471,0.005307912826538086
2279,random,1,N/A,44269,77740,0.004892110824584961
2280,random,1,N/A,46591,77425,0.00904703140258789
2281,random,1,N/A,44980,73366,0.02831411361694336
2282,random,1,N/A,44116,73474,0.006587028503417969
2283,random,1,N/A,44269,74626,0.014611244201660156
2284,random,1,N/A,44692,75193,0.0037419795989990234
2285,random,1,N/A,45304,75787,0.00633692741394043
2286,random,1,N/A,44647,76768,0.006975889205932617
2287,random,1,N/A,45889,77857,0.0053272247314453125
2288,random,1,N/A,45394,75211,0.00521397590637207
2289,random,1,N/A,42820,73582,0.008992195129394531
2290,random,1,N/A,43531,74203,0.005877971649169922
2291,random,1,N/A,45043,76048,0.005869150161743164
2292,random,1,N/A,45295,78307,0.004309654235839844
2293,random,1,N/A,45241,75103,0.0043811798095703125
2294,random,1,N/A,43621,76858,0.004106044769287109
2295,random,1,N/A,45142,75436,0.005543947219848633
2296,random,1,N/A,45988,76912,0.008944034576416016
2297,random,1,N/A,44026,74500,0.012838125228881836
2298,random,1,N/A,44539,76012,0.003598928451538086
2299,random,1,N/A,44512,74734,0.005961894989013672
2300,random,1,N/A,44341,75850,0.004619121551513672
2301,random,1,N/A,43675,76813,0.00795602798461914
2302,random,1,N/A,45592,76993,0.021576881408691406
2303,random,1,N/A,43594,73483,0.011167049407958984
2304,random,1,N/A,43315,72817,0.011160135269165039
2305,random,1,N/A,46645,77668,0.004149913787841797
2306,random,1,N/A,45412,75049,0.0033338069915771484
2307,random,1,N/A,43720,74518,0.0043468475341796875
2308,random,1,N/A,43378,73933,0.0037779808044433594
2309,random,1,N/A,45070,77200,0.004976987838745117
2310,random,1,N/A,45034,75697,0.004742860794067383
2311,random,1,N/A,45403,76615,0.003754854202270508
2312,random,1,N/A,45250,76516,0.005445957183837891
2313,random,1,N/A,44134,74059,0.006600856781005859
2314,random,1,N/A,45907,75697,0.004786968231201172
2315,random,1,N/A,45727,77704,0.016798019409179688
2316,random,1,N/A,45250,78217,0.004286050796508789
2317,random,1,N/A,45664,78505,0.004888057708740234
2318,random,1,N/A,46069,74977,0.0038950443267822266
2319,random,1,N/A,43864,76471,0.012238740921020508
2320,random,1,N/A,44404,75661,0.00458073616027832
2321,random,1,N/A,46078,75841,0.00347900390625
2322,random,1,N/A,44323,76165,0.009567022323608398
2323,random,1,N/A,45862,78694,0.004181861877441406
2324,random,1,N/A,44836,74734,0.0216519832611084
2325,random,1,N/A,42739,72844,0.004285335540771484
2326,random,1,N/A,44044,75697,0.004354953765869141
2327,random,1,N/A,44953,76003,0.004411220550537109
2328,random,1,N/A,45898,78838,0.023808717727661133
2329,random,1,N/A,44566,74743,0.004043102264404297
2330,random,1,N/A,45097,77002,0.0035529136657714844
2331,random,1,N/A,43945,75526,0.0034868717193603516
2332,random,1,N/A,43981,74203,0.008556842803955078
2333,random,1,N/A,44422,74086,0.0034470558166503906
2334,random,1,N/A,44476,75265,0.0050048828125
2335,random,1,N/A,43441,73609,0.010954856872558594
2336,random,1,N/A,45133,77848,0.005733013153076172
2337,random,1,N/A,44395,72322,0.003916740417480469
2338,random,1,N/A,46006,75715,0.004984140396118164
